PropertyId,Property_BookingId,BookingCreatedDate,ArrivalDate,DepartureDate,Adults,Children,Infants,Persons,NumNights,Channel,RoomRate,CleaningFee,Revenue,ADR,TouristTax,TotalPaid,RealProperty,Capacity,Square,PropertyType,NumBedrooms,ReadyDate
43288,145144,2024-06-15 05:09:01,2024-08-10 00:00:00,2024-08-17 00:00:00,2,1,0,3,7,Vrbo,1668.6,0.0,1668.6,238.37,77.0,1745.6,Yes,4.0,45.0,Apartment,1.0,2022-04-14 00:00:00
43324,145143,2024-06-15 04:48:04,2024-08-31 00:00:00,2024-09-04 00:00:00,4,0,0,4,4,Airbnb,1131.1265205292193,123.0,1210.5028343016158,329.0,96.8,1412.8,Yes,4.0,61.0,Apartment,2.0,2022-06-18 00:00:00
43221,145142,2024-06-15 04:23:20,2024-07-04 00:00:00,2024-07-08 00:00:00,7,0,0,7,4,Airbnb,1203.3,128.9,1332.2,333.05,169.4,1501.6,Yes,7.0,194.0,Apartment,3.0,2021-06-01 00:00:00
43221,145142,2024-06-15 04:23:20,2024-07-04 00:00:00,2024-07-08 00:00:00,7,0,0,7,4,Airbnb,1203.3,128.9,1332.2,333.05,169.4,1501.6,Yes,8.0,194.0,Apartment,3.0,2021-06-01 00:00:00
43308,145141,2024-06-15 00:00:00,2024-08-04 00:00:00,2024-08-09 00:00:00,2,2,0,4,5,Booking.com,1131.1265205292193,87.43,1210.5028343016158,269.87,60.5,1409.84,Yes,4.0,45.0,Apartment,1.0,2022-06-18 00:00:00
43443,145140,2024-06-15 02:55:49,2024-08-30 00:00:00,2024-09-03 00:00:00,5,0,0,5,4,Airbnb,1003.0,73.42,1076.42,269.11,121.0,1197.42,Yes,5.0,68.0,Apartment,3.0,2023-10-22 00:00:00
43214,145139,2024-06-15 02:38:24,2024-09-26 00:00:00,2024-10-02 00:00:00,5,0,0,5,6,Airbnb,2551.0,120.99,2671.99,445.33,165.0,2836.99,Yes,6.0,100.0,Unknown,3.0,2021-04-07 00:00:00
43320,145138,2024-06-15 02:33:57,2024-08-01 00:00:00,2024-08-08 00:00:00,6,0,0,6,7,Airbnb,2452.68,134.26,2586.94,369.56,231.0,2817.94,Yes,6.0,103.0,Apartment,3.0,2022-06-17 00:00:00
42605,145137,2024-06-15 01:54:46,2024-07-01 00:00:00,2024-07-03 00:00:00,5,0,0,5,2,Airbnb,377.1,94.78,471.88,235.94,60.5,532.38,Yes,6.0,70.0,Apartment,4.0,2017-02-26 00:00:00
12688,145136,2024-06-15 01:35:11,2024-08-09 00:00:00,2024-08-16 00:00:00,5,0,0,5,7,Booking.com,2022.88,125.67,2148.55,306.94,211.75,2360.3,Yes,6.0,70.0,Apartment,2.0,2016-05-05 00:00:00
43284,145135,2024-06-15 01:18:37,2024-07-09 00:00:00,2024-07-12 00:00:00,2,0,0,2,3,Airbnb,618.3,77.8,696.1,232.03,36.3,732.4,Yes,2.0,40.0,Apartment,1.0,2022-05-11 00:00:00
43389,145134,2024-06-15 00:00:00,2024-07-27 00:00:00,2024-08-04 00:00:00,3,0,0,3,8,Airbnb,1680.3,89.09,1769.39,221.17,127.05,1896.44,Yes,3.0,28.0,Unknown,1.0,2023-02-15 00:00:00
43530,145133,2024-06-15 00:00:00,2024-08-14 00:00:00,2024-08-23 00:00:00,4,0,0,4,9,Booking.com,2638.57,78.89,2717.46,301.94,169.4,2886.86,Yes,4.0,70.0,Apartment,2.0,2024-03-20 00:00:00
42652,145132,2024-06-15 00:15:10,2024-08-29 00:00:00,2024-09-04 00:00:00,4,2,0,6,6,Airbnb,1733.0,100.99,1833.99,305.67,145.2,2004.19,Yes,6.0,70.0,Apartment,3.0,2017-02-27 00:00:00
43026,145131,2024-06-15 00:00:00,2024-06-24 00:00:00,2024-06-29 00:00:00,4,0,0,4,5,Airbnb,1461.0,159.71,1620.71,324.14,121.0,1741.71,Yes,5.0,110.0,Apartment,4.0,2019-05-27 00:00:00
43026,145131,2024-06-15 00:00:00,2024-06-24 00:00:00,2024-06-29 00:00:00,4,0,0,4,5,Airbnb,1461.0,159.71,1620.71,324.14,121.0,1741.71,Yes,6.0,110.0,Apartment,4.0,2019-05-27 00:00:00
43529,145130,2024-06-14 00:00:00,2024-08-04 00:00:00,2024-08-11 00:00:00,2,2,0,4,7,Airbnb,1950.48,77.67,2028.15,289.74,84.7,2112.85,Yes,4.0,70.0,Apartment,2.0,2024-03-20 00:00:00
43121,145129,2024-06-14 23:31:19,2024-08-28 00:00:00,2024-09-01 00:00:00,4,0,0,4,4,Airbnb,632.0,86.2,718.2,179.55,16.0,734.2,Yes,4.0,58.0,Apartment,2.0,2020-08-29 00:00:00
43267,145128,2024-06-14 00:00:00,2024-06-22 00:00:00,2024-06-23 00:00:00,2,0,0,2,1,Booking.com,1131.1265205292193,122.1,1210.5028343016158,609.78,11.0,620.78,Yes,5.0,50.0,Unknown,2.0,2022-02-09 00:00:00
43291,145127,2024-06-14 22:56:30,2024-07-18 00:00:00,2024-07-21 00:00:00,5,0,0,5,3,Airbnb,1099.8,128.66,1228.46,409.49,82.5,1310.96,Yes,6.0,96.0,Apartment,3.0,2022-05-27 00:00:00
43033,145126,2024-06-14 22:42:56,2024-07-19 00:00:00,2024-07-26 00:00:00,4,0,0,4,7,Stay U-nique.com Website,1720.11,0.0,1720.11,245.73,154.0,1874.11,Yes,7.0,80.0,Apartment,3.0,2019-06-12 00:00:00
43583,145124,2024-06-14 21:59:20,2024-08-24 00:00:00,2024-08-28 00:00:00,4,1,0,5,4,Booking.com,1346.0,158.51,1504.51,376.13,96.8,1601.31,Yes,7.0,141.0,Apartment,3.0,2024-05-18 00:00:00
43035,145123,2024-06-14 21:10:21,2024-08-30 00:00:00,2024-09-04 00:00:00,6,0,0,6,5,Booking.com,981.0,79.24,1060.24,212.05,165.0,1225.24,Yes,6.0,74.0,Apartment,2.0,2019-06-21 00:00:00
43026,145122,2024-06-14 20:45:55,2024-07-04 00:00:00,2024-07-07 00:00:00,5,0,0,5,3,Airbnb,1024.2,159.71,1183.91,394.64,90.75,1274.66,Yes,5.0,110.0,Apartment,4.0,2019-05-27 00:00:00
43026,145122,2024-06-14 20:45:55,2024-07-04 00:00:00,2024-07-07 00:00:00,5,0,0,5,3,Airbnb,1024.2,159.71,1183.91,394.64,90.75,1274.66,Yes,6.0,110.0,Apartment,4.0,2019-05-27 00:00:00
42888,145120,2024-06-14 20:02:17,2024-07-16 00:00:00,2024-07-19 00:00:00,2,2,0,4,3,Airbnb,1131.1265205292193,96.35,1210.5028343016158,273.92,36.3,858.05,Yes,5.0,64.0,Apartment,3.0,2018-02-24 00:00:00
43214,145119,2024-06-14 19:51:30,2024-08-15 00:00:00,2024-08-22 00:00:00,3,0,0,3,7,Stay U-nique.com Website,2551.95,0.0,2551.95,364.56,115.5,2667.45,Yes,6.0,100.0,Unknown,3.0,2021-04-07 00:00:00
43515,145118,2024-06-14 19:27:12,2024-08-12 00:00:00,2024-08-16 00:00:00,2,2,0,4,4,Booking.com,1178.57,78.89,1257.46,314.37,48.4,1305.86,Yes,4.0,70.0,Apartment,2.0,2024-03-20 00:00:00
43054,145117,2024-06-14 19:23:43,2024-08-08 00:00:00,2024-08-15 00:00:00,4,2,0,6,7,Airbnb,2261.7,91.39,2353.09,336.16,169.4,2522.49,Yes,6.0,116.0,Apartment,2.0,2019-10-30 00:00:00
43583,145116,2024-06-14 00:00:00,2024-08-02 00:00:00,2024-08-10 00:00:00,7,0,0,7,8,Airbnb,3618.9,158.51,3777.41,472.18,296.45,4073.86,Yes,7.0,141.0,Apartment,3.0,2024-05-18 00:00:00
43537,145115,2024-06-14 18:58:05,2024-06-29 00:00:00,2024-07-03 00:00:00,3,1,1,5,4,Airbnb,1131.1265205292193,78.89,1210.5028343016158,295.12,72.6,1253.09,Yes,4.0,70.0,Apartment,2.0,2024-03-25 00:00:00
43472,145114,2024-06-14 18:41:09,2024-06-24 00:00:00,2024-06-28 00:00:00,4,0,0,4,4,Booking.com,587.0,84.35,671.35,167.84,10.56,681.91,Yes,4.0,44.0,Unknown,1.0,2024-02-23 00:00:00
43069,145113,2024-06-14 18:40:34,2024-06-26 00:00:00,2024-06-29 00:00:00,4,0,0,4,3,Booking.com,551.83,189.45,741.28,247.09,66.0,807.28,Yes,9.0,110.0,Apartment,3.0,2020-02-01 00:00:00
43069,145113,2024-06-14 18:40:34,2024-06-26 00:00:00,2024-06-29 00:00:00,4,0,0,4,3,Booking.com,551.83,189.45,741.28,247.09,66.0,807.28,Yes,10.0,110.0,Apartment,3.0,2020-02-01 00:00:00
43502,145112,2024-06-14 18:35:44,2024-07-21 00:00:00,2024-07-27 00:00:00,3,1,0,4,6,Airbnb,1546.0,99.44,1645.44,274.24,108.9,1754.34,Yes,4.0,51.0,Apartment,2.0,2024-05-17 00:00:00
43164,145111,2024-06-14 18:34:47,2024-10-04 00:00:00,2024-10-08 00:00:00,5,0,0,5,4,Vrbo,1131.1265205292193,0.0,1210.5028343016158,532.35,121.0,2250.39,Yes,6.0,108.0,Apartment,3.0,2020-09-11 00:00:00
43164,145111,2024-06-14 18:34:47,2024-10-04 00:00:00,2024-10-08 00:00:00,5,0,0,5,4,Vrbo,1131.1265205292193,0.0,1210.5028343016158,532.35,121.0,2250.39,Yes,7.0,108.0,Apartment,3.0,2020-09-11 00:00:00
43163,145110,2024-06-14 00:00:00,2024-07-22 00:00:00,2024-07-29 00:00:00,6,0,0,6,7,Airbnb,2132.73,153.79,2286.52,326.65,254.1,2540.62,Yes,7.0,96.0,Apartment,3.0,2020-09-07 00:00:00
43163,145110,2024-06-14 00:00:00,2024-07-22 00:00:00,2024-07-29 00:00:00,6,0,0,6,7,Airbnb,2132.73,153.79,2286.52,326.65,254.1,2540.62,Yes,8.0,96.0,Apartment,3.0,2020-09-07 00:00:00
43349,145109,2024-06-14 00:00:00,2024-09-12 00:00:00,2024-09-18 00:00:00,4,0,0,4,6,Booking.com,2641.0,121.0,2762.0,460.33,24.0,2786.0,Yes,8.0,106.0,Apartment,4.0,2022-09-26 00:00:00
43064,145108,2024-06-14 18:14:32,2024-06-16 00:00:00,2024-06-19 00:00:00,7,1,0,8,3,Booking.com,471.27,156.2,627.47,209.16,115.5,742.97,Yes,11.0,145.0,Apartment,5.0,2020-01-18 00:00:00
3964,145107,2024-06-14 18:07:34,2024-09-17 00:00:00,2024-09-21 00:00:00,3,0,0,3,4,Airbnb,874.0,88.77,962.77,240.69,72.6,1035.37,Yes,4.0,45.0,Apartment,0.0,2013-06-15 00:00:00
43233,145106,2024-06-14 17:58:15,2024-08-28 00:00:00,2024-09-04 00:00:00,5,0,0,5,7,Booking.com,1294.09,105.85,1399.94,199.99,211.75,1611.69,Yes,5.0,50.0,Unknown,2.0,2021-08-08 00:00:00
42998,145105,2024-06-14 17:53:35,2024-08-16 00:00:00,2024-08-23 00:00:00,2,1,0,3,7,Airbnb,1308.6,103.3,1411.9,158.24,14.0,1425.9,Yes,4.0,45.0,Apartment,2.0,2018-10-24 00:00:00
4786,145104,2024-06-14 17:26:57,2024-06-27 00:00:00,2024-06-30 00:00:00,4,0,0,4,3,Airbnb,714.6,98.51,813.11,271.04,72.6,885.71,Yes,6.0,45.0,Apartment,2.0,2014-05-01 00:00:00
43127,145103,2024-06-14 00:00:00,2024-06-24 00:00:00,2024-06-29 00:00:00,3,0,0,3,5,Airbnb,764.1,88.31,852.41,170.48,15.0,867.41,Yes,4.0,58.0,Apartment,2.0,2020-10-14 00:00:00
43036,145102,2024-06-14 16:59:22,2024-06-17 00:00:00,2024-06-19 00:00:00,6,1,0,7,2,Booking.com,293.4,107.59,400.99,200.5,66.0,400.99,Yes,12.0,144.0,Apartment,4.0,2019-06-06 00:00:00
43143,145101,2024-06-14 00:00:00,2024-08-13 20:00:00,2024-08-21 10:55:00,3,0,0,3,8,Airbnb,1468.32,114.68,1583.0,197.88,115.5,1698.5,Yes,6.0,67.0,Apartment,3.0,2020-07-17 00:00:00
21699,145100,2024-06-14 16:58:39,2024-07-10 00:00:00,2024-07-13 00:00:00,3,1,0,4,3,Booking.com,1131.1265205292193,95.29,1210.5028343016158,233.99,54.45,756.41,Yes,4.0,69.0,Apartment,2.0,2016-05-25 00:00:00
21699,145100,2024-06-14 16:58:39,2024-07-10 00:00:00,2024-07-13 00:00:00,3,1,0,4,3,Booking.com,1131.1265205292193,95.29,1210.5028343016158,233.99,54.45,756.41,Yes,5.0,69.0,Apartment,2.0,2016-05-25 00:00:00
43547,145098,2024-06-14 00:00:00,2024-06-25 00:00:00,2024-06-29 00:00:00,3,0,0,3,4,Airbnb,940.5,78.89,1019.39,254.85,72.6,1091.99,Yes,4.0,70.0,Apartment,2.0,2024-04-06 00:00:00
43529,145097,2024-06-14 00:00:00,2024-06-22 00:00:00,2024-06-25 00:00:00,3,1,0,4,3,Airbnb,994.5,77.67,1072.17,357.39,54.45,1126.62,Yes,4.0,70.0,Apartment,2.0,2024-03-20 00:00:00
42605,145096,2024-06-14 15:59:07,2024-09-14 00:00:00,2024-09-19 00:00:00,4,0,0,4,5,Plum Guide,1699.01,0.0,1699.01,339.8,121.0,1820.01,Yes,6.0,70.0,Apartment,4.0,2017-02-26 00:00:00
43030,145095,2024-06-14 15:57:17,2024-08-09 00:00:00,2024-08-12 00:00:00,6,0,0,6,3,Booking.com,813.6,88.49,902.09,300.7,99.0,1001.09,Yes,8.0,80.0,Apartment,3.0,2019-05-31 00:00:00
43030,145095,2024-06-14 15:57:17,2024-08-09 00:00:00,2024-08-12 00:00:00,6,0,0,6,3,Booking.com,813.6,88.49,902.09,300.7,99.0,1001.09,Yes,9.0,80.0,Apartment,3.0,2019-05-31 00:00:00
43481,145094,2024-06-14 15:53:48,2024-08-11 00:00:00,2024-08-20 00:00:00,1,0,0,1,9,Airbnb,2078.1,109.61,2187.71,243.08,38.5,2116.61,Yes,3.0,45.0,Unknown,1.0,2024-01-08 00:00:00
43412,145093,2024-06-14 00:00:00,2024-07-28 00:00:00,2024-08-04 00:00:00,6,0,0,6,7,Airbnb,1769.04,155.12,1924.16,169.76,254.1,2178.26,Yes,8.0,80.0,Apartment,3.0,2023-05-28 00:00:00
43028,145092,2024-06-14 15:18:47,2024-06-28 00:00:00,2024-06-30 00:00:00,6,0,0,6,2,Stay U-nique.com Website,551.14,0.0,551.14,275.57,66.0,617.14,Yes,8.0,59.0,Apartment,3.0,2019-05-24 00:00:00
4790,145091,2024-06-14 14:58:45,2024-07-19 00:00:00,2024-07-24 00:00:00,4,0,0,4,5,Airbnb,1215.9,67.95,1283.85,256.77,121.0,1404.85,Yes,4.0,45.0,Apartment,1.0,2014-05-01 00:00:00
12688,145090,2024-06-14 14:53:17,2024-07-23 00:00:00,2024-07-27 00:00:00,5,0,0,5,4,Booking.com,1250.98,125.67,1376.65,344.16,121.0,1497.65,Yes,6.0,70.0,Apartment,2.0,2016-05-05 00:00:00
21699,145089,2024-06-14 00:00:00,2024-07-18 00:00:00,2024-07-23 00:00:00,4,0,0,4,5,Booking.com,1126.67,95.29,1221.96,244.39,121.0,1342.96,Yes,4.0,69.0,Apartment,2.0,2016-05-25 00:00:00
21699,145089,2024-06-14 00:00:00,2024-07-18 00:00:00,2024-07-23 00:00:00,4,0,0,4,5,Booking.com,1126.67,95.29,1221.96,244.39,121.0,1342.96,Yes,5.0,69.0,Apartment,2.0,2016-05-25 00:00:00
43031,145088,2024-06-14 00:00:00,2024-07-23 00:00:00,2024-07-27 00:00:00,6,0,0,6,4,Stay U-nique.com Website,1371.83,0.0,1371.83,342.96,132.0,1503.83,Yes,8.0,64.0,Apartment,3.0,2019-05-22 00:00:00
43296,145087,2024-06-14 14:09:27,2024-06-21 00:00:00,2024-06-23 00:00:00,1,0,0,1,2,Airbnb,647.1,82.06,729.16,364.58,12.1,741.26,Yes,2.0,55.0,Apartment,0.0,2022-05-22 00:00:00
43296,145087,2024-06-14 14:09:27,2024-06-21 00:00:00,2024-06-23 00:00:00,1,0,0,1,2,Airbnb,647.1,82.06,729.16,364.58,12.1,741.26,Yes,3.0,55.0,Apartment,0.0,2022-05-22 00:00:00
43519,145086,2024-06-14 14:06:30,2024-07-28 00:00:00,2024-08-04 00:00:00,2,2,0,4,7,Airbnb,2903.4,97.76,3001.16,428.74,84.7,3085.86,Yes,7.0,70.0,Apartment,3.0,2024-05-31 00:00:00
43035,145085,2024-06-14 00:00:00,2024-07-08 00:00:00,2024-07-12 00:00:00,4,2,0,6,4,Booking.com,916.2,79.24,995.44,248.86,88.0,1083.44,Yes,6.0,74.0,Apartment,2.0,2019-06-21 00:00:00
43118,145084,2024-06-14 13:21:21,2024-08-05 00:00:00,2024-08-11 00:00:00,5,0,0,5,6,Booking.com,1638.32,126.58,1764.9,294.15,165.0,1929.9,Yes,6.0,84.0,Apartment,2.0,2020-11-10 00:00:00
43030,145083,2024-06-14 13:07:45,2024-07-01 00:00:00,2024-07-04 00:00:00,5,3,0,8,3,Stay U-nique.com Website,788.49,0.0,788.49,262.83,82.5,870.99,Yes,8.0,80.0,Apartment,3.0,2019-05-31 00:00:00
43030,145083,2024-06-14 13:07:45,2024-07-01 00:00:00,2024-07-04 00:00:00,5,3,0,8,3,Stay U-nique.com Website,788.49,0.0,788.49,262.83,82.5,870.99,Yes,9.0,80.0,Apartment,3.0,2019-05-31 00:00:00
43117,145082,2024-06-14 00:00:00,2024-07-23 00:00:00,2024-07-27 00:00:00,6,0,0,6,4,Booking.com,1131.1265205292193,115.94,1210.5028343016158,320.91,132.0,1415.63,Yes,6.0,58.0,Apartment,2.0,2020-10-01 00:00:00
43578,145081,2024-06-14 12:18:48,2024-07-17 15:40:00,2024-07-22 06:00:00,4,3,0,7,5,Airbnb,1638.0,182.0,1820.0,364.0,96.8,1916.8,Yes,10.0,92.0,Apartment,4.0,2024-05-25 00:00:00
43120,145079,2024-06-14 00:00:00,2024-08-24 00:00:00,2024-08-29 00:00:00,4,0,0,4,5,Booking.com,856.89,83.3,940.19,188.04,20.0,960.19,Yes,4.0,58.0,Apartment,2.0,2020-07-29 00:00:00
43016,145077,2024-06-14 11:23:13,2024-07-21 00:00:00,2024-07-26 00:00:00,5,0,0,5,5,Booking.com,1491.19,133.05,1624.24,324.85,151.25,1775.49,Yes,5.0,122.0,Apartment,3.0,2019-02-25 00:00:00
43016,145077,2024-06-14 11:23:13,2024-07-21 00:00:00,2024-07-26 00:00:00,5,0,0,5,5,Booking.com,1491.19,133.05,1624.24,324.85,151.25,1775.49,Yes,6.0,122.0,Apartment,3.0,2019-02-25 00:00:00
43099,145076,2024-06-14 11:16:46,2024-06-28 00:00:00,2024-07-01 00:00:00,3,0,0,3,3,Airbnb,621.9,100.96,722.86,240.95,54.45,777.31,Yes,4.0,75.0,Apartment,2.0,2020-07-12 00:00:00
4710,145075,2024-06-14 11:16:42,2024-06-25 00:00:00,2024-06-26 00:00:00,5,0,0,5,1,Airbnb,186.0,120.08,306.08,306.08,30.25,336.33,Yes,6.0,75.0,Apartment,3.0,2014-04-15 00:00:00
43043,145073,2024-06-14 00:00:00,2024-06-26 00:00:00,2024-06-30 00:00:00,3,0,0,3,4,Airbnb,662.4,102.85,765.25,191.31,72.6,837.85,Yes,4.0,50.0,Unknown,2.0,2019-08-02 00:00:00
43061,145072,2024-06-14 10:21:26,2024-06-21 00:00:00,2024-06-24 00:00:00,4,0,0,4,3,Booking.com,988.64,114.36,1103.0,409.79,66.0,1219.0,Yes,6.0,95.0,Apartment,2.0,2019-12-05 00:00:00
43279,145071,2024-06-14 10:04:51,2024-08-25 00:00:00,2024-08-30 00:00:00,4,0,0,4,5,Airbnb,942.0,102.55,1044.55,208.91,110.0,1154.55,Yes,4.0,55.0,Apartment,2.0,2022-03-05 00:00:00
43279,145071,2024-06-14 10:04:51,2024-08-25 00:00:00,2024-08-30 00:00:00,4,0,0,4,5,Airbnb,942.0,102.55,1044.55,208.91,110.0,1154.55,Yes,5.0,55.0,Apartment,2.0,2022-03-05 00:00:00
43349,145070,2024-06-14 09:28:49,2024-09-03 00:00:00,2024-09-10 00:00:00,4,0,0,4,7,Airbnb,2378.7,121.0,2499.7,357.1,28.0,2527.7,Yes,8.0,106.0,Apartment,4.0,2022-09-26 00:00:00
3964,145069,2024-06-14 09:23:24,2024-08-23 00:00:00,2024-08-30 00:00:00,2,2,0,4,7,Booking.com,1470.0,88.77,1558.77,222.68,169.4,1728.17,Yes,4.0,45.0,Apartment,0.0,2013-06-15 00:00:00
43061,145068,2024-06-14 08:24:09,2024-06-26 00:00:00,2024-06-30 00:00:00,2,2,0,4,4,Booking.com,953.81,114.36,1068.17,267.04,44.0,1112.17,Yes,6.0,95.0,Apartment,2.0,2019-12-05 00:00:00
43075,145067,2024-06-14 07:59:00,2024-08-29 00:00:00,2024-09-02 00:00:00,4,0,0,4,4,Airbnb,1521.0,136.61,1657.61,414.4,88.0,1745.61,Yes,7.0,106.0,Apartment,3.0,2020-04-13 00:00:00
43172,145066,2024-06-14 07:41:52,2024-07-16 00:00:00,2024-07-19 00:00:00,4,0,0,4,3,Airbnb,651.6,107.41,759.01,253.0,66.0,825.01,Yes,5.0,90.0,Unknown,3.0,2020-11-01 00:00:00
43492,145065,2024-06-14 00:00:00,2024-07-17 00:00:00,2024-07-24 00:00:00,4,0,0,4,7,Airbnb,1920.51,94.49,2015.0,287.86,169.4,2184.4,Yes,5.0,67.0,Apartment,4.0,2024-05-29 00:00:00
43041,145064,2024-06-14 05:19:11,2024-08-06 00:00:00,2024-08-11 00:00:00,4,0,0,4,5,Booking.com,1027.8,102.85,1130.65,226.13,121.0,1251.65,Yes,4.0,50.0,Apartment,2.0,2019-08-02 00:00:00
43214,145063,2024-06-14 05:13:07,2024-07-31 00:00:00,2024-08-09 00:00:00,3,2,0,5,9,Airbnb,4176.09,120.99,4297.08,477.45,115.5,4412.58,Yes,6.0,100.0,Unknown,3.0,2021-04-07 00:00:00
42962,145062,2024-06-14 00:00:00,2024-08-15 00:00:00,2024-08-19 00:00:00,5,0,0,5,4,Airbnb,1729.0,125.97,1854.97,463.74,110.0,1964.97,Yes,6.0,81.0,Apartment,3.0,2018-04-21 00:00:00
42994,145061,2024-06-14 03:19:26,2024-07-20 00:00:00,2024-07-28 00:00:00,4,0,0,4,8,Airbnb,2085.75,83.95,2169.7,271.21,169.4,2339.1,Yes,5.0,64.0,Apartment,4.0,2018-07-03 00:00:00
43491,145060,2024-06-14 00:00:00,2024-07-13 00:00:00,2024-07-24 00:00:00,4,1,0,5,11,Airbnb,2664.09,92.59,2756.68,250.61,169.4,2926.08,Yes,5.0,68.0,Apartment,3.0,2024-05-29 00:00:00
4785,145059,2024-06-14 00:00:00,2024-06-17 00:00:00,2024-06-20 00:00:00,2,0,0,2,3,Airbnb,527.0,78.14,605.14,201.71,36.3,641.44,Yes,4.0,45.0,Apartment,1.0,2014-05-25 00:00:00
43498,145058,2024-06-14 00:00:00,2024-07-05 00:00:00,2024-07-10 00:00:00,5,0,0,5,5,Airbnb,1096.74,157.42,1254.16,250.83,151.25,1405.41,Yes,6.0,99.0,Apartment,3.0,2024-03-26 00:00:00
42852,145057,2024-06-14 01:36:54,2024-06-25 00:00:00,2024-06-26 00:00:00,7,0,0,7,1,Airbnb,199.0,143.68,342.68,342.68,42.35,385.03,Yes,7.0,100.0,Apartment,4.0,2017-11-09 00:00:00
43168,145056,2024-06-14 01:17:12,2024-06-23 00:00:00,2024-06-29 00:00:00,2,1,0,3,6,Booking.com,937.68,98.76,1036.44,172.74,66.0,1102.44,Yes,4.0,60.0,Apartment,2.0,2020-09-24 00:00:00
43177,145055,2024-06-14 00:34:48,2024-06-24 00:00:00,2024-06-26 00:00:00,2,0,0,2,2,Airbnb,259.0,112.74,371.74,185.87,24.2,420.94,Yes,6.0,75.0,Apartment,3.0,2020-10-25 00:00:00
43398,145054,2024-06-14 00:00:00,2024-06-23 00:00:00,2024-06-29 00:00:00,3,0,0,3,6,Booking.com,1097.61,175.26,1272.87,212.15,108.9,1381.77,Yes,6.0,84.0,Apartment,3.0,2023-03-19 00:00:00
43548,145053,2024-06-14 00:25:11,2024-06-15 00:00:00,2024-06-16 00:00:00,3,0,0,3,1,Booking.com,340.57,78.89,419.46,419.46,18.15,437.61,Yes,4.0,70.0,Apartment,2.0,2024-03-20 00:00:00
43507,145052,2024-06-14 00:00:00,2024-08-30 00:00:00,2024-09-03 00:00:00,6,0,0,6,4,Booking.com,970.2,120.73,1090.93,272.73,132.0,1222.93,Yes,6.0,100.0,Apartment,3.0,2024-03-30 00:00:00
43007,145051,2024-06-14 00:17:56,2024-07-13 00:00:00,2024-07-21 00:00:00,1,0,0,1,8,Airbnb,1362.42,75.12,1437.54,179.69,42.35,1479.89,Yes,2.0,24.0,Apartment,0.0,2019-01-16 00:00:00
43076,145050,2024-06-14 00:00:47,2024-07-03 00:00:00,2024-07-07 00:00:00,6,1,0,7,4,Booking.com,1241.0,105.55,1346.55,336.64,132.0,1478.55,Yes,7.0,83.0,Apartment,3.0,2020-04-19 00:00:00
43061,145049,2024-06-14 00:00:22,2024-07-13 00:00:00,2024-07-15 00:00:00,4,0,0,4,2,Airbnb,720.9,114.36,835.26,417.63,44.0,879.26,Yes,6.0,95.0,Apartment,2.0,2019-12-05 00:00:00
43121,145048,2024-06-13 23:50:48,2024-08-05 00:00:00,2024-08-10 00:00:00,4,0,0,4,5,Airbnb,999.0,86.2,1085.2,217.04,20.0,1105.2,Yes,4.0,58.0,Apartment,2.0,2020-08-29 00:00:00
43170,145046,2024-06-13 00:00:00,2024-08-15 00:00:00,2024-08-22 00:00:00,4,0,0,4,7,Airbnb,2404.8,98.84,2503.64,357.66,154.0,2657.64,Yes,4.0,70.0,Apartment,2.0,2020-10-02 00:00:00
43486,145045,2024-06-13 23:37:53,2024-07-23 00:00:00,2024-07-31 00:00:00,3,2,0,5,8,Airbnb,1999.89,87.72,2087.61,260.95,127.05,2214.66,Yes,5.0,68.0,Apartment,3.0,2024-02-24 00:00:00
43413,145044,2024-06-13 23:37:36,2024-07-24 00:00:00,2024-07-29 00:00:00,7,0,0,7,5,Airbnb,1449.9,156.84,1606.74,321.35,211.75,1818.49,Yes,7.0,90.0,Apartment,4.0,2023-05-28 00:00:00
43301,145043,2024-06-13 00:00:00,2024-08-05 00:00:00,2024-08-09 00:00:00,3,0,0,3,4,Booking.com,1131.1265205292193,87.43,1210.5028343016158,146.03,72.6,1231.94,Yes,4.0,40.0,Apartment,0.0,2022-05-21 00:00:00
9973,145042,2024-06-13 23:27:23,2024-09-24 00:00:00,2024-09-28 00:00:00,6,0,0,6,4,Booking.com,1080.86,114.85,1195.71,298.93,145.2,1340.91,Yes,6.0,60.0,Apartment,2.0,2016-02-14 00:00:00
9973,145042,2024-06-13 23:27:23,2024-09-24 00:00:00,2024-09-28 00:00:00,6,0,0,6,4,Booking.com,1080.86,114.85,1195.71,298.93,145.2,1340.91,Yes,7.0,60.0,Apartment,2.0,2016-02-14 00:00:00
43030,145041,2024-06-13 00:00:00,2024-06-24 00:00:00,2024-06-27 00:00:00,4,0,0,4,3,Airbnb,512.0,88.49,600.49,200.16,66.0,666.49,Yes,8.0,80.0,Apartment,3.0,2019-05-31 00:00:00
43030,145041,2024-06-13 00:00:00,2024-06-24 00:00:00,2024-06-27 00:00:00,4,0,0,4,3,Airbnb,512.0,88.49,600.49,200.16,66.0,666.49,Yes,9.0,80.0,Apartment,3.0,2019-05-31 00:00:00
43176,145040,2024-06-13 23:06:28,2024-07-04 00:00:00,2024-07-11 00:00:00,3,1,0,4,7,Airbnb,1669.41,70.85,1740.26,248.61,115.5,1855.76,Yes,6.0,77.0,Apartment,2.0,2021-02-23 00:00:00
